CommID,ID,CommiteeName
C4,697307,Special Political & Decolonization
C4,697308,Special Political & Decolonization
C4,697309,Special Political & Decolonization
C4,697314,Special Political & Decolonization
C4,697316,Special Political & Decolonization
C4,697319,Special Political & Decolonization
C4,697320,Special Political & Decolonization
C2,697328,Economic & Financial
C4,697329,Special Political & Decolonization
C2,697330,Economic & Financial
C1,697854,Disarmament & International Security
C1,697855,Disarmament & International Security
C1,697856,Disarmament & International Security
C1,697857,Disarmament & International Security
C1,697858,Disarmament & International Security
C1,697859,Disarmament & International Security
C3,697861,"Social, Humanitarian & Cultural"
C2,697862,Economic & Financial
C2,697863,Economic & Financial
C2,697864,Economic & Financial
C5,697865,Administrative & Budgetary
C1,697884,Disarmament & International Security
C1,697886,Disarmament & International Security
C1,697888,Disarmament & International Security
C1,697889,Disarmament & International Security
C1,697890,Disarmament & International Security
C3,697980,"Social, Humanitarian & Cultural"
C3,697981,"Social, Humanitarian & Cultural"
C3,697982,"Social, Humanitarian & Cultural"
C3,697983,"Social, Humanitarian & Cultural"
C3,698001,"Social, Humanitarian & Cultural"
C1,698128,Disarmament & International Security
C3,698206,"Social, Humanitarian & Cultural"
C2,698252,Economic & Financial
C2,698254,Economic & Financial
C2,698440,Economic & Financial
C5,698470,Administrative & Budgetary
C2,698713,Economic & Financial
C2,698719,Economic & Financial
C5,698778,Administrative & Budgetary
C5,698780,Administrative & Budgetary
C2,698841,Economic & Financial
C2,698842,Economic & Financial
C4,698983,Special Political & Decolonization
C3,699118,"Social, Humanitarian & Cultural"
C3,699225,"Social, Humanitarian & Cultural"
C3,699226,"Social, Humanitarian & Cultural"
C2,699228,Economic & Financial
C2,699229,Economic & Financial
C3,699230,"Social, Humanitarian & Cultural"
C3,699231,"Social, Humanitarian & Cultural"
C2,699316,Economic & Financial
C5,699318,Administrative & Budgetary
C5,699363,Administrative & Budgetary
C2,699483,Economic & Financial
C2,699520,Economic & Financial
C3,699521,"Social, Humanitarian & Cultural"
C3,699522,"Social, Humanitarian & Cultural"
C5,699524,Administrative & Budgetary
C3,699647,"Social, Humanitarian & Cultural"
C2,699648,Economic & Financial
C2,699649,Economic & Financial
C5,699650,Administrative & Budgetary
C5,699651,Administrative & Budgetary
C2,700291,Economic & Financial
C3,700294,"Social, Humanitarian & Cultural"
C5,700295,Administrative & Budgetary
C3,700297,"Social, Humanitarian & Cultural"
C5,700298,Administrative & Budgetary
C5,700299,Administrative & Budgetary
C2,700301,Economic & Financial
C2,700304,Economic & Financial
C2,700305,Economic & Financial
C2,700317,Economic & Financial
C2,700318,Economic & Financial
C3,700319,"Social, Humanitarian & Cultural"
C3,700320,"Social, Humanitarian & Cultural"
C5,700321,Administrative & Budgetary
C3,700327,"Social, Humanitarian & Cultural"
C3,700346,"Social, Humanitarian & Cultural"
C3,700379,"Social, Humanitarian & Cultural"
C3,700384,"Social, Humanitarian & Cultural"
C3,700454,"Social, Humanitarian & Cultural"
C3,700507,"Social, Humanitarian & Cultural"
C3,700508,"Social, Humanitarian & Cultural"
C3,700524,"Social, Humanitarian & Cultural"
C3,700534,"Social, Humanitarian & Cultural"
C3,700542,"Social, Humanitarian & Cultural"
C3,700551,"Social, Humanitarian & Cultural"
C3,700637,"Social, Humanitarian & Cultural"
C3,700650,"Social, Humanitarian & Cultural"
C3,700654,"Social, Humanitarian & Cultural"
C2,700738,Economic & Financial
C2,700739,Economic & Financial
C2,700744,Economic & Financial
C2,700745,Economic & Financial
C2,700746,Economic & Financial
C3,700753,"Social, Humanitarian & Cultural"
C3,700842,"Social, Humanitarian & Cultural"
C3,700847,"Social, Humanitarian & Cultural"
C3,700935,"Social, Humanitarian & Cultural"
C2,701082,Economic & Financial
C3,701083,"Social, Humanitarian & Cultural"
C3,701085,"Social, Humanitarian & Cultural"
C3,701086,"Social, Humanitarian & Cultural"
C2,701147,Economic & Financial
C3,701152,"Social, Humanitarian & Cultural"
C3,701153,"Social, Humanitarian & Cultural"
C2,701195,Economic & Financial
C2,701198,Economic & Financial
C2,701201,Economic & Financial
C3,701631,"Social, Humanitarian & Cultural"
C5,701632,Administrative & Budgetary
C5,701638,Administrative & Budgetary
C3,701679,"Social, Humanitarian & Cultural"
C3,701878,"Social, Humanitarian & Cultural"
C3,701881,"Social, Humanitarian & Cultural"
C2,702147,Economic & Financial
C2,702149,Economic & Financial
C3,702204,"Social, Humanitarian & Cultural"
C3,702367,"Social, Humanitarian & Cultural"
C3,702369,"Social, Humanitarian & Cultural"
C3,702371,"Social, Humanitarian & Cultural"
C3,702373,"Social, Humanitarian & Cultural"
C3,702374,"Social, Humanitarian & Cultural"
C3,702383,"Social, Humanitarian & Cultural"
C3,702830,"Social, Humanitarian & Cultural"
C3,702831,"Social, Humanitarian & Cultural"
C5,704686,Administrative & Budgetary
C4,704960,Special Political & Decolonization
C5,705381,Administrative & Budgetary
C5,709485,Administrative & Budgetary
C5,709486,Administrative & Budgetary
C5,712584,Administrative & Budgetary
C5,712585,Administrative & Budgetary
C5,712586,Administrative & Budgetary
C5,712590,Administrative & Budgetary
C5,712592,Administrative & Budgetary
C5,712613,Administrative & Budgetary
C5,712614,Administrative & Budgetary
C5,712617,Administrative & Budgetary
C5,712619,Administrative & Budgetary
C5,712622,Administrative & Budgetary
C5,712751,Administrative & Budgetary
C5,712753,Administrative & Budgetary
C5,712755,Administrative & Budgetary
C5,712756,Administrative & Budgetary
C5,712757,Administrative & Budgetary
C5,712759,Administrative & Budgetary
C5,712761,Administrative & Budgetary
C5,712762,Administrative & Budgetary
C5,712763,Administrative & Budgetary
C5,712764,Administrative & Budgetary
C5,712766,Administrative & Budgetary
C5,712767,Administrative & Budgetary
C5,712769,Administrative & Budgetary
C4,712772,Special Political & Decolonization
C5,712885,Administrative & Budgetary
C5,712886,Administrative & Budgetary
C3,718408,"Social, Humanitarian & Cultural"
C1,718557,Disarmament & International Security
C1,718561,Disarmament & International Security
C1,718562,Disarmament & International Security
C1,718563,Disarmament & International Security
C1,718564,Disarmament & International Security
C1,718565,Disarmament & International Security
C1,718592,Disarmament & International Security
C1,718599,Disarmament & International Security
C1,718602,Disarmament & International Security
C1,718604,Disarmament & International Security
C1,718606,Disarmament & International Security
C1,718618,Disarmament & International Security
C1,718620,Disarmament & International Security
C1,718621,Disarmament & International Security
C1,718623,Disarmament & International Security
C1,718624,Disarmament & International Security
C1,718625,Disarmament & International Security
C1,718652,Disarmament & International Security
C5,719130,Administrative & Budgetary
C1,719745,Disarmament & International Security
C1,719746,Disarmament & International Security
C1,719747,Disarmament & International Security
C1,719748,Disarmament & International Security
C1,719749,Disarmament & International Security
C1,719812,Disarmament & International Security
C1,719813,Disarmament & International Security
C1,719814,Disarmament & International Security
C1,719815,Disarmament & International Security
C1,719816,Disarmament & International Security
C1,719818,Disarmament & International Security
C1,719819,Disarmament & International Security
C1,719823,Disarmament & International Security
C1,719827,Disarmament & International Security
C1,719829,Disarmament & International Security
C1,719859,Disarmament & International Security
C1,719860,Disarmament & International Security
C1,719861,Disarmament & International Security
C1,719862,Disarmament & International Security
C1,719863,Disarmament & International Security
C1,719877,Disarmament & International Security
C4,719879,Special Political & Decolonization
C6,719880,Legal
C6,719881,Legal
C6,719883,Legal
C6,719884,Legal
C6,719885,Legal
C6,719886,Legal
C6,719887,Legal
C1,719890,Disarmament & International Security
C1,719891,Disarmament & International Security
C1,719897,Disarmament & International Security
C1,719898,Disarmament & International Security
C1,719924,Disarmament & International Security
C1,719944,Disarmament & International Security
C1,719945,Disarmament & International Security
C1,719946,Disarmament & International Security
C6,719947,Legal
C6,719948,Legal
C6,719949,Legal
C6,719950,Legal
C6,719951,Legal
C6,719952,Legal
C6,719953,Legal
C4,720036,Special Political & Decolonization
C4,720043,Special Political & Decolonization
C4,720046,Special Political & Decolonization
C4,720050,Special Political & Decolonization
C6,720051,Legal
C6,720052,Legal
C6,720053,Legal
C6,720054,Legal
C4,720060,Special Political & Decolonization
C4,720062,Special Political & Decolonization
C6,720063,Legal
C6,720064,Legal
C4,720159,Special Political & Decolonization
C4,720161,Special Political & Decolonization
C4,720162,Special Political & Decolonization
C4,720165,Special Political & Decolonization
C4,720168,Special Political & Decolonization
C4,720169,Special Political & Decolonization
C4,720378,Special Political & Decolonization
C5,720593,Administrative & Budgetary
C5,720625,Administrative & Budgetary
C3,720642,"Social, Humanitarian & Cultural"
C2,720824,Economic & Financial
C2,720885,Economic & Financial
C3,721344,"Social, Humanitarian & Cultural"
C3,721351,"Social, Humanitarian & Cultural"
C3,721356,"Social, Humanitarian & Cultural"
C2,721362,Economic & Financial
C2,721367,Economic & Financial
C5,721370,Administrative & Budgetary
C5,721375,Administrative & Budgetary
C3,721448,"Social, Humanitarian & Cultural"
C3,721455,"Social, Humanitarian & Cultural"
C3,721456,"Social, Humanitarian & Cultural"
C2,721458,Economic & Financial
C2,721485,Economic & Financial
C2,721487,Economic & Financial
C2,721489,Economic & Financial
C5,721490,Administrative & Budgetary
C2,721584,Economic & Financial
C5,721586,Administrative & Budgetary
C3,721661,"Social, Humanitarian & Cultural"
C2,721707,Economic & Financial
C2,721710,Economic & Financial
C2,721712,Economic & Financial
C5,721802,Administrative & Budgetary
C5,721804,Administrative & Budgetary
C3,722021,"Social, Humanitarian & Cultural"
C2,722029,Economic & Financial
C2,722037,Economic & Financial
C5,722039,Administrative & Budgetary
C5,722042,Administrative & Budgetary
C5,722044,Administrative & Budgetary
C2,722210,Economic & Financial
C5,722211,Administrative & Budgetary
C5,722214,Administrative & Budgetary
C3,722349,"Social, Humanitarian & Cultural"
C5,722417,Administrative & Budgetary
C5,722419,Administrative & Budgetary
C5,722421,Administrative & Budgetary
C2,722453,Economic & Financial
C3,722839,"Social, Humanitarian & Cultural"
C3,722840,"Social, Humanitarian & Cultural"
C3,722842,"Social, Humanitarian & Cultural"
C3,722844,"Social, Humanitarian & Cultural"
C3,722845,"Social, Humanitarian & Cultural"
C3,722846,"Social, Humanitarian & Cultural"
C5,722852,Administrative & Budgetary
C5,722856,Administrative & Budgetary
C5,722861,Administrative & Budgetary
C3,723096,"Social, Humanitarian & Cultural"
C5,723100,Administrative & Budgetary
C5,723102,Administrative & Budgetary
C2,723168,Economic & Financial
C2,723171,Economic & Financial
C2,723172,Economic & Financial
C2,723196,Economic & Financial
C5,723311,Administrative & Budgetary
C5,723312,Administrative & Budgetary
C5,723313,Administrative & Budgetary
C5,723314,Administrative & Budgetary
C2,723377,Economic & Financial
C2,723379,Economic & Financial
C3,723380,"Social, Humanitarian & Cultural"
C3,723558,"Social, Humanitarian & Cultural"
C3,723559,"Social, Humanitarian & Cultural"
C3,723570,"Social, Humanitarian & Cultural"
C3,723892,"Social, Humanitarian & Cultural"
C3,723893,"Social, Humanitarian & Cultural"
C3,723988,"Social, Humanitarian & Cultural"
C3,723989,"Social, Humanitarian & Cultural"
C3,723990,"Social, Humanitarian & Cultural"
C3,723991,"Social, Humanitarian & Cultural"
C3,723992,"Social, Humanitarian & Cultural"
C3,723993,"Social, Humanitarian & Cultural"
C3,723996,"Social, Humanitarian & Cultural"
C3,723999,"Social, Humanitarian & Cultural"
C3,724000,"Social, Humanitarian & Cultural"
C3,724004,"Social, Humanitarian & Cultural"
C3,724006,"Social, Humanitarian & Cultural"
C3,724242,"Social, Humanitarian & Cultural"
C3,724243,"Social, Humanitarian & Cultural"
C3,724244,"Social, Humanitarian & Cultural"
C3,724245,"Social, Humanitarian & Cultural"
C3,724246,"Social, Humanitarian & Cultural"
C2,724247,Economic & Financial
C2,724250,Economic & Financial
C3,724274,"Social, Humanitarian & Cultural"
C3,724279,"Social, Humanitarian & Cultural"
C2,724283,Economic & Financial
C3,724409,"Social, Humanitarian & Cultural"
C3,724410,"Social, Humanitarian & Cultural"
C3,724411,"Social, Humanitarian & Cultural"
C3,724412,"Social, Humanitarian & Cultural"
C3,724413,"Social, Humanitarian & Cultural"
C2,724414,Economic & Financial
C3,724459,"Social, Humanitarian & Cultural"
C3,724461,"Social, Humanitarian & Cultural"
C3,724463,"Social, Humanitarian & Cultural"
C2,724464,Economic & Financial
C2,724465,Economic & Financial
C3,724614,"Social, Humanitarian & Cultural"
C3,724615,"Social, Humanitarian & Cultural"
C3,724693,"Social, Humanitarian & Cultural"
C3,724696,"Social, Humanitarian & Cultural"
C2,724697,Economic & Financial
C6,724723,Legal
C6,724724,Legal
C2,724726,Economic & Financial
C2,724728,Economic & Financial
C2,724729,Economic & Financial
C2,724730,Economic & Financial
C2,724731,Economic & Financial
C2,724733,Economic & Financial
C3,724739,"Social, Humanitarian & Cultural"
C3,724746,"Social, Humanitarian & Cultural"
C3,724747,"Social, Humanitarian & Cultural"
C3,724751,"Social, Humanitarian & Cultural"
C2,724754,Economic & Financial
C3,724805,"Social, Humanitarian & Cultural"
C2,724806,Economic & Financial
C3,724807,"Social, Humanitarian & Cultural"
C3,724881,"Social, Humanitarian & Cultural"
C3,724882,"Social, Humanitarian & Cultural"
C3,724884,"Social, Humanitarian & Cultural"
C3,724888,"Social, Humanitarian & Cultural"
C3,724891,"Social, Humanitarian & Cultural"
C2,724900,Economic & Financial
C2,724901,Economic & Financial
C2,724902,Economic & Financial
C5,724904,Administrative & Budgetary
C3,725812,"Social, Humanitarian & Cultural"
C2,726289,Economic & Financial
C2,726291,Economic & Financial
C5,726294,Administrative & Budgetary
C5,726671,Administrative & Budgetary
C3,727811,"Social, Humanitarian & Cultural"
C5,730935,Administrative & Budgetary
C5,730936,Administrative & Budgetary
C5,730943,Administrative & Budgetary
C5,731275,Administrative & Budgetary
C5,731508,Administrative & Budgetary
C5,731509,Administrative & Budgetary
C5,731510,Administrative & Budgetary
C5,731512,Administrative & Budgetary
C5,731515,Administrative & Budgetary
C5,731591,Administrative & Budgetary
C5,731592,Administrative & Budgetary
C5,731593,Administrative & Budgetary
C5,731594,Administrative & Budgetary
C5,731595,Administrative & Budgetary
C5,731596,Administrative & Budgetary
C5,731597,Administrative & Budgetary
C5,731658,Administrative & Budgetary
C5,731988,Administrative & Budgetary
C5,731989,Administrative & Budgetary
C5,731990,Administrative & Budgetary
C5,731991,Administrative & Budgetary
C5,732000,Administrative & Budgetary
C5,732146,Administrative & Budgetary
C5,732147,Administrative & Budgetary
C4,735893,Special Political & Decolonization
C5,735894,Administrative & Budgetary
C1,738669,Disarmament & International Security
C1,738672,Disarmament & International Security
C1,738674,Disarmament & International Security
C1,738675,Disarmament & International Security
C1,738679,Disarmament & International Security
C1,738682,Disarmament & International Security
C1,738683,Disarmament & International Security
C1,738685,Disarmament & International Security
C1,738687,Disarmament & International Security
C1,738688,Disarmament & International Security
C1,738689,Disarmament & International Security
C1,738690,Disarmament & International Security
C1,738691,Disarmament & International Security
C1,738692,Disarmament & International Security
C1,738693,Disarmament & International Security
C1,738694,Disarmament & International Security
C1,738695,Disarmament & International Security
C1,738696,Disarmament & International Security
C1,738697,Disarmament & International Security
C1,738698,Disarmament & International Security
C1,738699,Disarmament & International Security
C1,738700,Disarmament & International Security
C1,738701,Disarmament & International Security
C5,738877,Administrative & Budgetary
C4,739987,Special Political & Decolonization
C4,739988,Special Political & Decolonization
C4,739989,Special Political & Decolonization
C4,739990,Special Political & Decolonization
C4,739991,Special Political & Decolonization
C4,739992,Special Political & Decolonization
C4,739993,Special Political & Decolonization
C4,739994,Special Political & Decolonization
C4,739995,Special Political & Decolonization
C3,740170,"Social, Humanitarian & Cultural"
C3,740171,"Social, Humanitarian & Cultural"
C3,740172,"Social, Humanitarian & Cultural"
C3,740173,"Social, Humanitarian & Cultural"
C3,740174,"Social, Humanitarian & Cultural"
C3,740175,"Social, Humanitarian & Cultural"
C3,740176,"Social, Humanitarian & Cultural"
C3,740177,"Social, Humanitarian & Cultural"
C3,740178,"Social, Humanitarian & Cultural"
C3,740179,"Social, Humanitarian & Cultural"
C3,740180,"Social, Humanitarian & Cultural"
C3,740181,"Social, Humanitarian & Cultural"
C3,740182,"Social, Humanitarian & Cultural"
C3,740183,"Social, Humanitarian & Cultural"
C3,740184,"Social, Humanitarian & Cultural"
C2,740242,Economic & Financial
C2,740243,Economic & Financial
C2,740244,Economic & Financial
C2,740245,Economic & Financial
C2,740247,Economic & Financial
C5,740420,Administrative & Budgetary
C1,740651,Disarmament & International Security
C1,740652,Disarmament & International Security
C1,740784,Disarmament & International Security
C1,740792,Disarmament & International Security
C1,740793,Disarmament & International Security
C1,740794,Disarmament & International Security
C1,740798,Disarmament & International Security
C1,740799,Disarmament & International Security
C1,740800,Disarmament & International Security
C1,740801,Disarmament & International Security
C1,740807,Disarmament & International Security
C1,740809,Disarmament & International Security
C1,740810,Disarmament & International Security
C1,740812,Disarmament & International Security
C1,740814,Disarmament & International Security
C1,742029,Disarmament & International Security
C1,742030,Disarmament & International Security
C1,742031,Disarmament & International Security
C1,742032,Disarmament & International Security
C1,742033,Disarmament & International Security
C1,742034,Disarmament & International Security
C1,742048,Disarmament & International Security
C1,742050,Disarmament & International Security
C1,742051,Disarmament & International Security
C1,742052,Disarmament & International Security
C1,742056,Disarmament & International Security
C1,742057,Disarmament & International Security
C1,742061,Disarmament & International Security
C1,742402,Disarmament & International Security
C6,742403,Legal
C4,742404,Special Political & Decolonization
C6,742514,Legal
C6,742515,Legal
C6,742516,Legal
C6,742517,Legal
C6,742518,Legal
C6,742519,Legal
C6,742520,Legal
C6,743073,Legal
C6,743074,Legal
C6,743075,Legal
C6,743076,Legal
C6,743077,Legal
C6,743078,Legal
C4,743088,Special Political & Decolonization
C4,743090,Special Political & Decolonization
C4,743096,Special Political & Decolonization
C4,743097,Special Political & Decolonization
C2,743100,Economic & Financial
C6,744002,Legal
C2,744013,Economic & Financial
C2,744014,Economic & Financial
C2,744015,Economic & Financial
C5,744017,Administrative & Budgetary
C5,744018,Administrative & Budgetary
C5,744019,Administrative & Budgetary
C5,744020,Administrative & Budgetary
C3,744022,"Social, Humanitarian & Cultural"
C3,744037,"Social, Humanitarian & Cultural"
C5,744407,Administrative & Budgetary
C2,744716,Economic & Financial
C5,744718,Administrative & Budgetary
C5,744719,Administrative & Budgetary
C5,744721,Administrative & Budgetary
C3,745185,"Social, Humanitarian & Cultural"
C2,745188,Economic & Financial
C2,745190,Economic & Financial
C2,745191,Economic & Financial
C2,745193,Economic & Financial
C2,745253,Economic & Financial
C2,745307,Economic & Financial
C3,745402,"Social, Humanitarian & Cultural"
C2,745405,Economic & Financial
C3,745899,"Social, Humanitarian & Cultural"
C3,745904,"Social, Humanitarian & Cultural"
C3,745906,"Social, Humanitarian & Cultural"
C2,745907,Economic & Financial
C3,746184,"Social, Humanitarian & Cultural"
C3,746185,"Social, Humanitarian & Cultural"
C3,746186,"Social, Humanitarian & Cultural"
C3,746187,"Social, Humanitarian & Cultural"
C2,746189,Economic & Financial
C3,746256,"Social, Humanitarian & Cultural"
C3,746257,"Social, Humanitarian & Cultural"
C3,746258,"Social, Humanitarian & Cultural"
C3,746259,"Social, Humanitarian & Cultural"
C3,746260,"Social, Humanitarian & Cultural"
C3,746261,"Social, Humanitarian & Cultural"
C3,746490,"Social, Humanitarian & Cultural"
C3,746491,"Social, Humanitarian & Cultural"
C3,746492,"Social, Humanitarian & Cultural"
C3,746493,"Social, Humanitarian & Cultural"
C2,746494,Economic & Financial
C2,746921,Economic & Financial
C2,746922,Economic & Financial
C2,746924,Economic & Financial
C2,746925,Economic & Financial
C2,746926,Economic & Financial
C2,746927,Economic & Financial
C3,747116,"Social, Humanitarian & Cultural"
C3,747117,"Social, Humanitarian & Cultural"
C3,747251,"Social, Humanitarian & Cultural"
C3,747252,"Social, Humanitarian & Cultural"
C3,747253,"Social, Humanitarian & Cultural"
C3,747254,"Social, Humanitarian & Cultural"
C3,747256,"Social, Humanitarian & Cultural"
C3,747257,"Social, Humanitarian & Cultural"
C3,747258,"Social, Humanitarian & Cultural"
C2,747259,Economic & Financial
C2,747260,Economic & Financial
C3,747263,"Social, Humanitarian & Cultural"
C3,747264,"Social, Humanitarian & Cultural"
C2,747308,Economic & Financial
C3,747310,"Social, Humanitarian & Cultural"
C3,747311,"Social, Humanitarian & Cultural"
C2,747312,Economic & Financial
C2,747411,Economic & Financial
C3,747456,"Social, Humanitarian & Cultural"
C3,747457,"Social, Humanitarian & Cultural"
C3,747818,"Social, Humanitarian & Cultural"
C3,747821,"Social, Humanitarian & Cultural"
C3,747824,"Social, Humanitarian & Cultural"
C2,747825,Economic & Financial
C2,747826,Economic & Financial
C2,747828,Economic & Financial
C3,748240,"Social, Humanitarian & Cultural"
C3,748241,"Social, Humanitarian & Cultural"
C3,748342,"Social, Humanitarian & Cultural"
C3,748445,"Social, Humanitarian & Cultural"
C4,748447,Special Political & Decolonization
C3,750360,"Social, Humanitarian & Cultural"
C2,750361,Economic & Financial
C5,750363,Administrative & Budgetary
C5,750364,Administrative & Budgetary
C5,750370,Administrative & Budgetary
C5,750371,Administrative & Budgetary
C5,750373,Administrative & Budgetary
C5,751069,Administrative & Budgetary
C5,751070,Administrative & Budgetary
C5,751071,Administrative & Budgetary
C5,751572,Administrative & Budgetary
C5,753382,Administrative & Budgetary
C5,753383,Administrative & Budgetary
C5,753384,Administrative & Budgetary
C5,753613,Administrative & Budgetary
C5,753614,Administrative & Budgetary
C5,753615,Administrative & Budgetary
C5,753616,Administrative & Budgetary
C5,754086,Administrative & Budgetary
C5,754245,Administrative & Budgetary
C5,754246,Administrative & Budgetary
C5,754405,Administrative & Budgetary
C5,754406,Administrative & Budgetary
C5,754407,Administrative & Budgetary
C5,754408,Administrative & Budgetary
C5,754409,Administrative & Budgetary
C5,754410,Administrative & Budgetary
C5,754411,Administrative & Budgetary
C5,754619,Administrative & Budgetary
C5,756054,Administrative & Budgetary
C4,758886,Special Political & Decolonization
C5,761373,Administrative & Budgetary
C5,763682,Administrative & Budgetary
C5,763686,Administrative & Budgetary
C1,763725,Disarmament & International Security
C1,763727,Disarmament & International Security
C1,763728,Disarmament & International Security
C1,763729,Disarmament & International Security
C1,763730,Disarmament & International Security
C1,763731,Disarmament & International Security
C1,763732,Disarmament & International Security
C1,763734,Disarmament & International Security
C1,763735,Disarmament & International Security
C1,763736,Disarmament & International Security
C1,763737,Disarmament & International Security
C1,763738,Disarmament & International Security
C1,763739,Disarmament & International Security
C1,763740,Disarmament & International Security
C1,763741,Disarmament & International Security
C1,763742,Disarmament & International Security
C1,763743,Disarmament & International Security
C1,763744,Disarmament & International Security
C1,763745,Disarmament & International Security
C1,763746,Disarmament & International Security
C1,763747,Disarmament & International Security
C1,763749,Disarmament & International Security
C1,763750,Disarmament & International Security
C1,763766,Disarmament & International Security
C4,763767,Special Political & Decolonization
C4,763769,Special Political & Decolonization
C4,763770,Special Political & Decolonization
C6,763774,Legal
C6,763775,Legal
C6,763776,Legal
C6,763777,Legal
C6,763778,Legal
C6,763779,Legal
C6,763780,Legal
C6,763781,Legal
C6,763782,Legal
C1,763783,Disarmament & International Security
C5,763784,Administrative & Budgetary
C6,763987,Legal
C6,763988,Legal
C6,763989,Legal
C6,763990,Legal
C6,763991,Legal
C6,763993,Legal
C6,763994,Legal
C3,763995,"Social, Humanitarian & Cultural"
C5,763997,Administrative & Budgetary
C5,764000,Administrative & Budgetary
C5,764001,Administrative & Budgetary
C5,764002,Administrative & Budgetary
C5,764003,Administrative & Budgetary
C6,764059,Legal
C6,764060,Legal
C2,764087,Economic & Financial
C5,764088,Administrative & Budgetary
C5,764089,Administrative & Budgetary
C5,764091,Administrative & Budgetary
C5,764141,Administrative & Budgetary
C1,764161,Disarmament & International Security
C4,764162,Special Political & Decolonization
C4,764163,Special Political & Decolonization
C4,764164,Special Political & Decolonization
C5,764544,Administrative & Budgetary
C5,764545,Administrative & Budgetary
C5,764547,Administrative & Budgetary
C5,764548,Administrative & Budgetary
C5,764549,Administrative & Budgetary
C3,764872,"Social, Humanitarian & Cultural"
C3,764874,"Social, Humanitarian & Cultural"
C3,764875,"Social, Humanitarian & Cultural"
C3,764876,"Social, Humanitarian & Cultural"
C3,764878,"Social, Humanitarian & Cultural"
C3,764879,"Social, Humanitarian & Cultural"
C3,764881,"Social, Humanitarian & Cultural"
C3,764882,"Social, Humanitarian & Cultural"
C3,764883,"Social, Humanitarian & Cultural"
C3,764884,"Social, Humanitarian & Cultural"
C3,764885,"Social, Humanitarian & Cultural"
C3,764886,"Social, Humanitarian & Cultural"
C3,764887,"Social, Humanitarian & Cultural"
C3,764889,"Social, Humanitarian & Cultural"
C3,764890,"Social, Humanitarian & Cultural"
C3,764891,"Social, Humanitarian & Cultural"
C3,764893,"Social, Humanitarian & Cultural"
C1,764976,Disarmament & International Security
C1,764978,Disarmament & International Security
C1,764980,Disarmament & International Security
C1,764986,Disarmament & International Security
C1,764988,Disarmament & International Security
C1,764991,Disarmament & International Security
C1,764996,Disarmament & International Security
C1,764998,Disarmament & International Security
C1,764999,Disarmament & International Security
C1,765000,Disarmament & International Security
C1,765001,Disarmament & International Security
C1,765002,Disarmament & International Security
C1,765003,Disarmament & International Security
C1,765004,Disarmament & International Security
C1,765005,Disarmament & International Security
C1,765007,Disarmament & International Security
C1,765008,Disarmament & International Security
C1,765009,Disarmament & International Security
C1,765010,Disarmament & International Security
C1,765011,Disarmament & International Security
C4,765013,Special Political & Decolonization
C4,765014,Special Political & Decolonization
C4,765015,Special Political & Decolonization
C4,765017,Special Political & Decolonization
C4,765018,Special Political & Decolonization
C4,765019,Special Political & Decolonization
C4,765020,Special Political & Decolonization
C4,765021,Special Political & Decolonization
C4,765023,Special Political & Decolonization
C3,765034,"Social, Humanitarian & Cultural"
C3,765036,"Social, Humanitarian & Cultural"
C3,765039,"Social, Humanitarian & Cultural"
C3,765052,"Social, Humanitarian & Cultural"
C3,765056,"Social, Humanitarian & Cultural"
C3,765059,"Social, Humanitarian & Cultural"
C3,765063,"Social, Humanitarian & Cultural"
C3,765068,"Social, Humanitarian & Cultural"
C3,765071,"Social, Humanitarian & Cultural"
C3,765075,"Social, Humanitarian & Cultural"
C3,765076,"Social, Humanitarian & Cultural"
C3,765077,"Social, Humanitarian & Cultural"
C3,765078,"Social, Humanitarian & Cultural"
C2,765079,Economic & Financial
C2,765080,Economic & Financial
C2,765081,Economic & Financial
C2,765082,Economic & Financial
C3,765083,"Social, Humanitarian & Cultural"
C3,765354,"Social, Humanitarian & Cultural"
C3,765355,"Social, Humanitarian & Cultural"
C3,765356,"Social, Humanitarian & Cultural"
C3,765357,"Social, Humanitarian & Cultural"
C3,765358,"Social, Humanitarian & Cultural"
C3,765359,"Social, Humanitarian & Cultural"
C3,765361,"Social, Humanitarian & Cultural"
C3,765362,"Social, Humanitarian & Cultural"
C3,765363,"Social, Humanitarian & Cultural"
C3,765364,"Social, Humanitarian & Cultural"
C3,765365,"Social, Humanitarian & Cultural"
C3,765366,"Social, Humanitarian & Cultural"
C3,765368,"Social, Humanitarian & Cultural"
C3,765369,"Social, Humanitarian & Cultural"
C3,765372,"Social, Humanitarian & Cultural"
C2,765373,Economic & Financial
C2,765374,Economic & Financial
C2,765376,Economic & Financial
C2,765377,Economic & Financial
C2,765378,Economic & Financial
C2,765379,Economic & Financial
C2,765380,Economic & Financial
C2,765381,Economic & Financial
C2,765383,Economic & Financial
C2,765384,Economic & Financial
C2,765385,Economic & Financial
C2,765507,Economic & Financial
C2,765508,Economic & Financial
C2,765509,Economic & Financial
C6,765696,Legal
C6,765697,Legal
C5,765698,Administrative & Budgetary
C4,765699,Special Political & Decolonization
C1,765700,Disarmament & International Security
C2,765837,Economic & Financial
C2,765838,Economic & Financial
C2,765839,Economic & Financial
C3,765948,"Social, Humanitarian & Cultural"
C3,765950,"Social, Humanitarian & Cultural"
C3,765951,"Social, Humanitarian & Cultural"
C3,765955,"Social, Humanitarian & Cultural"
C3,765956,"Social, Humanitarian & Cultural"
